"","Protein","Label","log2FC","SE","Tvalue","DF","pvalue","adj.pvalue","issue","MissingPercentage","ImputationPercentage"
"2624","Q9NQH7","15cm vs 50cm",Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"2625","Q9NQP4","15cm vs 50cm",0.267533919413048,0.0437798496557994,6.11089168913142,2,0.0257489891508511,0.188083161137146,NA,0.2,0.2
"2626","Q9NQR4","15cm vs 50cm",0.477157401055728,0.0283580525311029,16.8261695873645,2,0.00351346761061855,0.12166781113611,NA,0.285714285714286,0.285714285714286
"2627","Q9NQT4","15cm vs 50cm",-0.543571533442518,0.110711999527682,-4.90977975071802,0,NA,NA,NA,0.4,0
"2628","Q9NQW7","15cm vs 50cm",0.362632256004502,0.18731389197763,1.93596028663912,2,0.192504247077781,0.352534995497223,NA,0.4,0.4
"2629","Q9NQX3","15cm vs 50cm",0.487304960453615,0.113562454648927,4.2910745629803,2,0.0502501588689563,0.219361770378638,NA,0.266666666666667,0.266666666666667
"2630","Q9NQZ2","15cm vs 50cm",0.352578386906752,0.480181358650682,0.734260879884015,1,0.596795758445358,0.695702063169806,NA,0.2,0
"2631","Q9NR22; Q99873","15cm vs 50cm",-0.858200630979469,0.0754396963660913,-11.3759820402089,0,NA,NA,NA,0.4,0
"2632","Q9NR28","15cm vs 50cm",-0.530182969934136,0.279298175345416,-1.89826864883182,2,0.198080198491247,0.359414627676394,NA,0.3,0.3
"2633","Q9NR30","15cm vs 50cm",0.460286706285823,0.210018984061575,2.19164333330397,2,0.159747038747071,0.325166469607347,NA,0.314285714285714,0.314285714285714
"2634","Q9NR30; Q9BQ39","15cm vs 50cm",Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"2635","Q9NR31; Q9Y6B6","15cm vs 50cm",-0.0733344813353831,0.0970297014699182,-0.755794156061779,1,0.587980277272864,0.689304039045709,NA,0.4,0.2
"2636","Q9NR45","15cm vs 50cm",0.157065747889202,0.176087706078718,0.891974524439475,2,0.466525710362119,0.596974786027664,NA,0.266666666666667,0.266666666666667
"2637","Q9NR46","15cm vs 50cm",-0.0225952985697951,0.208096413705503,-0.108580912892482,2,0.923447005041647,0.955133517153122,NA,0.25,0.25
"2638","Q9NR50","15cm vs 50cm",-0.0483568375070439,0.0293508788670425,-1.64754308469253,1,0.347291780070758,0.494364751268742,NA,0.3,0.1
"2639","Q9NRF8; P17812","15cm vs 50cm",-0.115301517644061,0.229036373428366,-0.503420115845149,1,0.703093298008251,0.787782510403542,NA,0.4,0.2
"2640","Q9NRL2","15cm vs 50cm",2.81076658657856,4.9757731925238,0.564890415584415,1,0.672647903911993,0.764189717355649,NA,0.2,0
"2641","Q9NRL3","15cm vs 50cm",-0.692452100989887,0.447795843323809,-1.54635669650279,1,0.365444383410879,0.508764660838969,NA,0.2,0
"2642","Q9NRN7","15cm vs 50cm",0.376446209025699,0.138172421653007,2.72446704285946,2,0.112448831076153,0.275856712618464,NA,0,0
"2643","Q9NRP0","15cm vs 50cm",Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"2644","Q9NRR5","15cm vs 50cm",Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"2645","Q9NRV9","15cm vs 50cm",0.0675042245754536,0.222358000053929,0.303583520984546,2,0.790115464875187,0.853804241086084,NA,0.15,0.15
"2646","Q9NRW3","15cm vs 50cm",-0.566696175421328,0.0898879639115659,-6.30447226481688,2,0.024248164974674,0.187337485479439,NA,0.2,0.2
"2647","Q9NRX4","15cm vs 50cm",0.137793852714409,0.1921325000386,0.717181386213813,2,0.547710799912771,0.653525085340946,NA,0,0
"2648","Q9NS69","15cm vs 50cm",-0.156362343693927,0.10965730445034,-1.42591817734073,2,0.289985153579424,0.442649809114204,NA,0.2,0.2
"2649","Q9NS86","15cm vs 50cm",0.268192360344074,0.137398709284733,1.95192780005157,0,NA,NA,NA,0.4,0
"2650","Q9NSC5","15cm vs 50cm",Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"2651","Q9NSD9","15cm vs 50cm",-0.0155371528425559,0.117480717715625,-0.132252791306275,2,0.906889412830257,0.944607391151808,NA,0.355555555555556,0.355555555555556
"2652","Q9NSE4","15cm vs 50cm",-0.515464101199933,0.314518349646421,-1.63889992993863,2,0.242902835204499,0.403186861930847,NA,0.2,0.2
"2653","Q9NSK0; Q07866; Q9H0B6","15cm vs 50cm",-0.661139013340758,0.348386159926428,-1.89771893774534,1,0.308743529493534,0.461697180915856,NA,0.2,0
"2654","Q9NTK5","15cm vs 50cm",-0.258867841846797,0.166639284031813,-1.55346227842276,2,0.260528074045642,0.416369902349242,NA,0.333333333333333,0.333333333333333
"2655","Q9NTZ6","15cm vs 50cm",-0.630600104130371,0.218512605343328,-2.88587517932693,2,0.10202626331936,0.2636256849261,NA,0.4,0.4
"2656","Q9NUJ1","15cm vs 50cm",-0.248514978217713,0.0739671832621632,-3.35980048526245,2,0.0783215326922462,0.242255705385574,NA,0,0
"2657","Q9NUL5","15cm vs 50cm",0.557894903048184,0.414368937333309,1.3463724058047,1,0.406695802580816,0.547465879552085,NA,0.2,0
"2658","Q9NUP9","15cm vs 50cm",-0.658912873192655,0.0542310431286557,-12.1501050907222,2,0.00670585696389736,0.148520347502955,NA,0.3,0.3
"2659","Q9NUQ3","15cm vs 50cm",0.317553217145351,0.147476387615114,2.15324786754409,2,0.164155961461643,0.328826476152129,NA,0.35,0.35
"2660","Q9NUQ6","15cm vs 50cm",-0.330163903932171,0.15584204433922,-2.11858042116995,2,0.168280822269198,0.333245417220196,NA,0.177777777777778,0.177777777777778
"2661","Q9NUQ9","15cm vs 50cm",-0.129243149172134,0.371351956950854,-0.348034113603012,2,0.761032740853438,0.830648283718863,NA,0.133333333333333,0.133333333333333
"2662","Q9NUU7","15cm vs 50cm",0.788442905202261,0.375098815242477,2.10196053190033,2,0.170308490702068,0.334021557926,NA,0.2,0.2
"2663","Q9NV70","15cm vs 50cm",-0.997224737109558,0.174987576893707,-5.69883162457473,0,NA,NA,NA,0.4,0
"2664","Q9NV96","15cm vs 50cm",Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"2665","Q9NVA2","15cm vs 50cm",-0.323328926711882,0.0959539659387914,-3.36962546100629,2,0.0779173821455563,0.242255705385574,NA,0.2,0.2
"2666","Q9NVD7","15cm vs 50cm",Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"2667","Q9NVI7","15cm vs 50cm",-0.374936452612955,0.177795981400691,-2.10880161440757,2,0.169469855696432,0.333245417220196,NA,0,0
"2668","Q9NVJ2","15cm vs 50cm",Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"2669","Q9NVP1","15cm vs 50cm",-1.81785755212409,0.437679243375218,-4.15340133131618,1,0.150413918766285,0.316814529453201,NA,0.2,0
"2670","Q9NVS2","15cm vs 50cm",0.682818996262211,0.305444261996031,2.23549459335099,1,0.267781323751857,0.420878370227918,NA,0.2,0
"2671","Q9NVX2","15cm vs 50cm",0.0112637987350755,0.191937761682635,0.0586846415021757,0,NA,NA,NA,0.4,0
"2672","Q9NW64","15cm vs 50cm",-1.19317410120432,0.161045533872711,-7.40892387706573,0,NA,NA,NA,0.4,0
"2673","Q9NWH9","15cm vs 50cm",0.977991547459839,0.349760822335614,2.7961723698185,2,0.107641016375982,0.271074569039046,NA,0.3,0.3
"2674","Q9NWM3","15cm vs 50cm",-0.258240721654006,0.00377730059821913,-68.3664736070405,1,0.00931120683673914,0.155125478432034,NA,0.4,0
"2675","Q9NWU1","15cm vs 50cm",Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"2676","Q9NWV8","15cm vs 50cm",0.253145678162643,0.202764292241713,1.24847267417712,2,0.338188472854175,0.484736811090985,NA,0.133333333333333,0.133333333333333
"2677","Q9NX24","15cm vs 50cm",0.117558634350002,0.162308050138236,0.724293306769927,2,0.544154035304431,0.650985326225091,NA,0.2,0.2
"2678","Q9NX40","15cm vs 50cm",0.72647108127358,0.2001276772283,3.6300380403898,2,0.0682150565454724,0.234521742664048,NA,0.366666666666667,0.366666666666667
"2679","Q9NX46","15cm vs 50cm",Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"2680","Q9NX58","15cm vs 50cm",0.367595250020741,0.0708774945249782,5.18634656154776,2,0.0352246298685341,0.20127715515867,NA,0.266666666666667,0.266666666666667
"2681","Q9NX63","15cm vs 50cm",-0.65222912377011,0.0689120185745999,-9.46466432504872,2,0.010979707110176,0.159245301862278,NA,0.3,0.3
"2682","Q9NXA8","15cm vs 50cm",-0.629755491016457,0.156702927870222,-4.0187857340994,2,0.0567020404145517,0.226708684394322,NA,0,0
"2683","Q9NXH9","15cm vs 50cm",-0.442676910404603,0.475708648162812,-0.930563091745805,0,NA,NA,NA,0.4,0
"2684","Q9NXR1","15cm vs 50cm",-2.14973805257628,0.232308477335717,-9.25380802814878,0,NA,NA,NA,0.4,0
"2685","Q9NXR1; Q9GZM8","15cm vs 50cm",-0.346954754231009,0.188899652860137,-1.83671462058163,2,0.207658826939459,0.368005028456474,NA,0,0
"2686","Q9NXR7","15cm vs 50cm",-0.461707984281928,0.0285491292134673,-16.1724016459364,1,0.0393145241831934,0.205973244136848,NA,0.2,0
"2687","Q9NXV6","15cm vs 50cm",0.488225796217493,0.124733898580577,3.91413883293404,1,0.159239877595859,0.325166469607347,NA,0.35,0.15
"2688","Q9NY27","15cm vs 50cm",0.103959158413199,0.0885928475513594,1.17344866190165,0,NA,NA,NA,0.4,0
"2689","Q9NY33","15cm vs 50cm",-0.548480300309652,0.0952778663512562,-5.75663919978641,1,0.109496131043028,0.273021534624792,NA,0.4,0.2
"2690","Q9NY65; P68363; Q9BQE3; Q9H853; P68366","15cm vs 50cm",Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"2691","Q9NYB0","15cm vs 50cm",Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"2692","Q9NYF8","15cm vs 50cm",-0.945420270193308,0.363824335225578,-2.59856248924946,2,0.121652367183943,0.285034017794617,NA,0.285714285714286,0.285714285714286
"2693","Q9NYJ1","15cm vs 50cm",-0.432384293286304,0.00453541615783278,-95.3350868452424,1,0.0066774620633212,0.148520347502955,NA,0.2,0
"2694","Q9NYJ8","15cm vs 50cm",-0.460137455334082,0.111170639334066,-4.13901960167176,1,0.150917227366771,0.317288156059845,NA,0.2,0
"2695","Q9NYL9","15cm vs 50cm",-0.0349723596616094,0.185709580180003,-0.188317477362835,2,0.868004546843969,0.915401370780845,NA,0.2,0.2
"2696","Q9NYU2","15cm vs 50cm",-0.320408933125543,0.344284666227248,-0.930651186521489,2,0.450281459711438,0.583063321978618,NA,0,0
"2697","Q9NZ08","15cm vs 50cm",-0.50519342896834,0.431430045633373,-1.17097414536041,1,0.449966550630114,0.582986792999448,NA,0.2,0
"2698","Q9NZB2","15cm vs 50cm",0.40840483006295,0.349871183672107,1.16730056410047,2,0.363430688709821,0.508452944434588,NA,0.171428571428571,0.171428571428571
"2699","Q9NZD2","15cm vs 50cm",-1.45295874984568,0.236912789813547,-6.13288438749626,1,0.102898751812546,0.264679746479449,NA,0.2,0
"2700","Q9NZJ9; A0A024RBG1","15cm vs 50cm",-0.564107277029383,0.0835766187885198,-6.74958242157159,2,0.0212533109479929,0.181950582892642,NA,0,0
"2701","Q9NZL4","15cm vs 50cm",Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"2702","Q9NZL9","15cm vs 50cm",1.23260491250153,0.360405217250962,3.42005291128521,2,0.0758895705681475,0.240594515214542,NA,0.2,0.2
"2703","Q9NZM1","15cm vs 50cm",-0.0416732413931283,0.4233672770234,-0.0984328351641239,2,0.930565459773492,0.958653206582687,NA,0.24,0.24
"2704","Q9NZM5","15cm vs 50cm",3.76886568367321,0.347851713725572,10.8346905734854,1,0.0585915447944729,0.227713479076978,NA,0.2,0
"2705","Q9NZN3; Q9H4M9","15cm vs 50cm",-1.42358289787982,0.155478762145263,-9.15612446508787,1,0.0692548998497604,0.234800515996674,NA,0.2,0
"2706","Q9NZN5","15cm vs 50cm",Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"2707","Q9NZR1; Q9NYL9","15cm vs 50cm",1.20012605439086,0.149184858115541,8.04455673015682,1,0.0787328331726935,0.242255705385574,NA,0.2,0
"2708","Q9NZT2","15cm vs 50cm",-0.257645578673632,0.146262043274884,-1.76153411305362,1,0.328700152551203,0.476690480084722,NA,0.2,0
"2709","Q9NZZ3","15cm vs 50cm",2.33469196113568,0.0919146574759089,25.4006490939447,1,0.0250501934607517,0.188083161137146,NA,0.2,0
"2710","Q9P013","15cm vs 50cm",0.432268592885133,0.238896767901755,1.80943675664504,0,NA,NA,NA,0.4,0
"2711","Q9P015","15cm vs 50cm",0.0190080036040854,0.529288758769771,0.0359123508465697,1,0.977147308351226,0.989301961675897,NA,0.4,0.2
"2712","Q9P016","15cm vs 50cm",0.78707470620606,0.158697998291345,4.95957551248448,2,0.0383323600098007,0.205698361557724,NA,0,0
"2713","Q9P0J0","15cm vs 50cm",Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"2714","Q9P0J7","15cm vs 50cm",-1.38246442143709,0.361553194215719,-3.82368194654161,2,0.0620943583894289,0.232116099083408,NA,0,0
"2715","Q9P0K7","15cm vs 50cm",-0.565990670652037,0.347291759301763,-1.6297267513343,2,0.244720189652776,0.404305512221484,NA,0.366666666666667,0.366666666666667
"2716","Q9P0M6","15cm vs 50cm",-0.446801112532263,0.152778002700609,-2.92451206740696,1,0.209749731688118,0.371421630549511,NA,0.2,0
"2717","Q9P0M6; O75367","15cm vs 50cm",-0.779056421500876,0.130783279334408,-5.95685033641691,1,0.105884575165605,0.268968194495149,NA,0.2,0
"2718","Q9P0V9","15cm vs 50cm",-0.167961978928517,0.16789398693532,-1.00040496979337,2,0.422493889423307,0.560456096621489,NA,0.25,0.25
"2719","Q9P1U1; P61158","15cm vs 50cm",-0.493518283819277,0.0641096680068314,-7.69803212468187,2,0.0164594017604944,0.172630578498048,NA,0,0
"2720","Q9P206","15cm vs 50cm",0.375788944288947,0.11146828817661,3.37126325734498,2,0.0778503033353219,0.242255705385574,NA,0.3,0.3
"2721","Q9P258","15cm vs 50cm",0.0142685849637717,0.171256705406663,0.0833169418382177,2,0.941188001030928,0.967313932792786,NA,0.363636363636364,0.363636363636364
"2722","Q9P265","15cm vs 50cm",-0.108029016870871,0.0606130144784489,-1.7822742821887,1,0.325510546698539,0.474321314530671,NA,0.333333333333333,0.133333333333333
"2723","Q9P270","15cm vs 50cm",-0.686898272097368,0.0360375545757249,-19.0606238459939,0,NA,NA,NA,0.4,0
"2724","Q9P287","15cm vs 50cm",-0.308339572261944,0.193964707655089,-1.58966842983744,1,0.35747153374318,0.502887423086856,NA,0.2,0
"2725","Q9P289","15cm vs 50cm",-0.330320982374276,0.16181340933614,-2.04136964748137,2,0.177988321822458,0.34304119071848,NA,0,0
"2726","Q9P2E9","15cm vs 50cm",-0.202462958188731,0.0550724019728663,-3.67630520797845,2,0.066675662564228,0.233551552055302,NA,0.188571428571429,0.188571428571429
"2727","Q9P2J5","15cm vs 50cm",-0.448018365880388,0.221727636867426,-2.02057971757604,2,0.180731462220419,0.343607542726754,NA,0.133333333333333,0.133333333333333
"2728","Q9P2M7","15cm vs 50cm",-0.307982298434399,0.0440689716797437,-6.98864272741727,1,0.0904793061761586,0.253936251070002,NA,0.4,0.2
"2729","Q9P2R7","15cm vs 50cm",-0.864050200945592,0.455872261466484,-1.89537788100125,2,0.19851671553362,0.359865561298519,NA,0.28,0.28
"2730","Q9P2T1","15cm vs 50cm",-0.21755792223131,0.199523110947443,-1.09038958543814,2,0.3893984851383,0.532676559201792,NA,0.2,0.2
"2731","Q9P2X0","15cm vs 50cm",Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"2732","Q9UBB4","15cm vs 50cm",-0.779998073872615,0.348562416003182,-2.23775725110161,2,0.154663468433426,0.321018255518923,NA,0.0666666666666667,0.0666666666666667
"2733","Q9UBC2","15cm vs 50cm",-0.842458394351319,0.2656997374351,-3.17071594606712,2,0.0867244339809914,0.25081850893741,NA,0.2,0.2
"2734","Q9UBC9","15cm vs 50cm",0.265693374973572,0.123612922979418,2.14939804487763,2,0.164607171293225,0.329034370022542,NA,0.15,0.15
"2735","Q9UBE0","15cm vs 50cm",0.119616036238896,0.0888155958297702,1.34679089996941,1,0.40660110121492,0.547465879552085,NA,0.4,0.2
"2736","Q9UBI6","15cm vs 50cm",-0.181581608052867,0.153997264692331,-1.17912229425403,1,0.447787693523731,0.581154984931994,NA,0.2,0
"2737","Q9UBM7","15cm vs 50cm",-0.313830257150421,0.095613853324948,-3.28226764466709,1,0.188269670720321,0.349065989447561,NA,0.2,0
"2738","Q9UBP0","15cm vs 50cm",Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"2739","Q9UBQ0","15cm vs 50cm",-1.51039662062822,0.222491357105414,-6.78856311669048,2,0.021017552621009,0.181950582892642,NA,0.2,0.2
"2740","Q9UBQ7","15cm vs 50cm",-0.949458799292643,0.115909837823121,-8.19135646399159,1,0.0773358034826899,0.241822708584117,NA,0.2,0
"2741","Q9UBR2","15cm vs 50cm",-1.0903691016007,0.29061326258292,-3.75195919109022,2,0.0642648816822984,0.233551552055302,NA,0.3,0.3
"2742","Q9UBS4","15cm vs 50cm",-0.133982095659253,0.206020471076737,-0.65033389623378,2,0.582202744646289,0.684997175368329,NA,0.266666666666667,0.266666666666667
"2743","Q9UBS8","15cm vs 50cm",Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"2744","Q9UBT2","15cm vs 50cm",-0.474963581985965,0.0752866525484524,-6.30873555814281,0,NA,NA,NA,0.4,0
"2745","Q9UBV8","15cm vs 50cm",-0.699413364106803,0.0901128123029617,-7.76153075497585,1,0.0815730633962992,0.246429130768789,NA,0.4,0.2
"2746","Q9UBW8","15cm vs 50cm",0.0639852631166176,0.138325800847085,0.46256925840864,2,0.689121369737273,0.777479010708538,NA,0.4,0.4
"2747","Q9UDY2","15cm vs 50cm",0.212596129313495,0.252654869925399,0.841448769130268,2,0.488670957802315,0.614953679089716,NA,0.244444444444444,0.244444444444444
"2748","Q9UEW8","15cm vs 50cm",-0.420756816717317,0.234670338938552,-1.79296974053245,2,0.214842814159571,0.377798436319184,NA,0,0
"2749","Q9UG63","15cm vs 50cm",Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"2750","Q9UGI8","15cm vs 50cm",0.430739981557943,0.219833641963196,1.9593906451773,2,0.189143654309825,0.349612353711201,NA,0.235294117647059,0.235294117647059
"2751","Q9UGV2","15cm vs 50cm",-0.238184762578124,0.0146065495457835,-16.306709660043,1,0.0389915279477564,0.205698361557724,NA,0.4,0.2
"2752","Q9UHA4","15cm vs 50cm",Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"2753","Q9UHB6","15cm vs 50cm",-0.296649351852839,0.137131698527377,-2.16324420275168,2,0.162992225066555,0.328434377477169,NA,0.225,0.225
"2754","Q9UHB9","15cm vs 50cm",-0.361934065983282,0.134326117305951,-2.69444299621133,2,0.114552194384063,0.279012052797333,NA,0.314285714285714,0.314285714285714
"2755","Q9UHD1","15cm vs 50cm",0.268357199048286,0.132383369601281,2.02712168346023,2,0.179862152048919,0.343607542726754,NA,0.32,0.32
"2756","Q9UHD8","15cm vs 50cm",-0.488062920067082,0.0570384706073988,-8.55673223474846,2,0.0133843190382414,0.169673317010719,NA,0.213333333333333,0.213333333333333
"2757","Q9UHD9","15cm vs 50cm",0.518550640117421,0.130241257136093,3.98146218425682,2,0.057679463882089,0.227713479076978,NA,0,0
"2758","Q9UHL4","15cm vs 50cm",Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"2759","Q9UHQ9","15cm vs 50cm",-1.48464625847538,0.0653596795193187,-22.7150174143151,2,0.00193247345429404,0.115715792372169,NA,0,0
"2760","Q9UHR4","15cm vs 50cm",-0.0720888430694619,0.00186347496212649,-38.6851685880439,1,0.0164527661244516,0.172630578498048,NA,0.2,0
"2761","Q9UHV9","15cm vs 50cm",Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"2762","Q9UHX1","15cm vs 50cm",-0.11902802590916,0.125261132661794,-0.950239099550029,2,0.442284398681766,0.576020891959518,NA,0.3,0.3
"2763","Q9UHY1","15cm vs 50cm",-0.256001440459132,0.312893668468623,-0.818173923787158,2,0.499230224467072,0.622739836650496,NA,0.266666666666667,0.266666666666667
"2764","Q9UHY7","15cm vs 50cm",-0.513126263440468,0.13752084988855,-3.73126157856293,2,0.0649117107086301,0.233551552055302,NA,0.2,0.2
"2765","Q9UI09","15cm vs 50cm",-0.673636118333289,0.322957777483171,-2.08583339773693,0,NA,NA,NA,0.4,0
"2766","Q9UI10","15cm vs 50cm",0.183305054042151,0.0117512822289715,15.5987279064946,1,0.040756515012379,0.206577774645299,NA,0.2,0
"2767","Q9UI12","15cm vs 50cm",0.920193673743969,0.240729202018846,3.82252616644294,2,0.0621284863716012,0.232116099083408,NA,0,0
"2768","Q9UI15; P37802","15cm vs 50cm",-0.079671578693093,0.242762663984189,-0.328187116525802,2,0.773943795472878,0.841516178379146,NA,0.133333333333333,0.133333333333333
"2769","Q9UI30","15cm vs 50cm",0.257803591655552,0.0441434190973201,5.84013646716375,2,0.0280898312536839,0.188673511394405,NA,0.4,0.4
"2770","Q9UII2","15cm vs 50cm",0.109016062429762,0.0284245961168365,3.83527216997781,1,0.162375546880442,0.327771365226331,NA,0.2,0
"2771","Q9UIJ7","15cm vs 50cm",-0.693075866934669,0.110119092073069,-6.29387560219604,2,0.0243269265620887,0.187337485479439,NA,0.3,0.3
"2772","Q9UIV8","15cm vs 50cm",0.0994564611614664,0.0319642802265888,3.11148758728299,1,0.197965213776735,0.359414627676394,NA,0.4,0.2
"2773","Q9UJ70","15cm vs 50cm",0.0280378294095326,0.112691962924733,0.24880061258902,2,0.826732359142269,0.884672312574143,NA,0,0
"2774","Q9UJ72","15cm vs 50cm",Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"2775","Q9UJA5","15cm vs 50cm",-0.0260532370923133,0.0126914131612084,-2.0528239654151,0,NA,NA,NA,0.4,0
"2776","Q9UJC3","15cm vs 50cm",0.335617798483643,0.330783893104586,1.01461348475492,2,0.417065962116585,0.555519186244125,NA,0.266666666666667,0.266666666666667
"2777","Q9UJU6","15cm vs 50cm",-0.103754381587198,0.134481402605884,-0.771514719334569,2,0.521087828709611,0.637444531201935,NA,0.244444444444444,0.244444444444444
"2778","Q9UJW0","15cm vs 50cm",Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"2779","Q9UJZ1","15cm vs 50cm",0.0371469110336697,0.126212540626614,0.294320285838829,2,0.796249795803853,0.857992096755074,NA,0.16,0.16
"2780","Q9UK32; Q15349; P51812; Q15418","15cm vs 50cm",-0.80341208012052,0.340566460721223,-2.35904639117758,1,0.255245474065529,0.413764156145584,NA,0.4,0
"2781","Q9UK41","15cm vs 50cm",-0.287961089659613,0.282635970155487,-1.01884091222075,1,0.494058893412869,0.619496491853808,NA,0.2,0
"2782","Q9UK45","15cm vs 50cm",-0.47089094955443,0.302789629345672,-1.55517528976149,0,NA,NA,NA,0.4,0
"2783","Q9UK76","15cm vs 50cm",0.334049964761061,0.140339604564756,2.38029717838432,2,0.140289908924083,0.306833687560447,NA,0.28,0.28
"2784","Q9UKD2","15cm vs 50cm",-0.992103186955909,0.422455575895679,-2.34842015010094,1,0.256279852664823,0.413766863140022,NA,0.2,0
"2785","Q9UKG1","15cm vs 50cm",0.466411262117275,0.379101570733218,1.23030685738176,0,NA,NA,NA,0.4,0
"2786","Q9UKK3","15cm vs 50cm",Inf,NA,NA,NA,NA,0,"oneConditionMissing",NA,NA
"2787","Q9UKK9","15cm vs 50cm",0.40476801906868,0.123574358496753,3.27550168168031,2,0.0819164682890934,0.246429130768789,NA,0.24,0.24
"2788","Q9UKM9","15cm vs 50cm",-0.33284771147289,0.153476552142106,-2.16872028220117,2,0.162359496912495,0.327771365226331,NA,0.314285714285714,0.314285714285714
